enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target,training_hours_range
2061,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,Other,15.0,S,Early Stage Startup,55.0,0.0,51-100
16897,city_21,0.624,Female,No relevent experience,Full time course,High School,,3.0,,,140.0,0.0,101-200
4354,city_103,0.92,Not specified,No relevent experience,no_enrollment,Primary School,,2.0,,,47.0,0.0,0-50
32779,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,,,20.0,0.0,0-50
2213,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,19.0,S,Pvt Ltd,10.0,0.0,0-50
21386,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,106.0,0.0,101-200
24798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,23.0,0.0,0-50
26203,city_46,0.762,Not specified,No relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,110.0,1.0,101-200
29535,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,L,Pvt Ltd,36.0,0.0,0-50
2371,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6.0,S,Pvt Ltd,162.0,0.0,101-200
18862,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,5.0,M,Pvt Ltd,43.0,0.0,0-50
25837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,9.0,S,Pvt Ltd,30.0,0.0,0-50
8085,city_72,0.795,Not specified,Has relevent experience,Full time course,Graduate,STEM,10.0,S,,29.0,0.0,0-50
10117,city_67,0.855,Not specified,No relevent experience,no_enrollment,Graduate,STEM,4.0,L,Pvt Ltd,75.0,0.0,51-100
4883,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3.0,,Pvt Ltd,16.0,0.0,0-50
12166,city_157,0.769,Not specified,No relevent experience,no_enrollment,High School,,1.0,,,29.0,0.0,0-50
27169,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,5.0,,,145.0,0.0,101-200
13295,city_74,0.579,Not specified,No relevent experience,Full time course,High School,,4.0,,,38.0,0.0,0-50
15048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,M,Pvt Ltd,46.0,0.0,0-50
3681,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,S,Funded Startup,38.0,0.0,0-50
28021,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4.0,M,Funded Startup,64.0,0.0,51-100
23035,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,3.0,M,Pvt Ltd,20.0,1.0,0-50
14610,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,11.0,0.0,0-50
14556,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,4.0,L,Pvt Ltd,25.0,1.0,0-50
33174,city_139,0.487,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,S,Pvt Ltd,92.0,0.0,51-100
1941,city_21,0.624,Male,No relevent experience,Full time course,High School,,5.0,,Pvt Ltd,14.0,1.0,0-50
6669,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,75.0,0.0,51-100
30752,city_158,0.7659999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Pvt Ltd,8.0,0.0,0-50
4767,city_114,0.926,Male,No relevent experience,,High School,,3.0,,,22.0,0.0,0-50
30629,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,S,Early Stage Startup,21.0,1.0,0-50
19692,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,S,Pvt Ltd,87.0,1.0,51-100
18236,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6.0,L,Pvt Ltd,32.0,0.0,0-50
31099,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,1.0,,,28.0,1.0,0-50
5868,city_84,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,10.0,,,16.0,0.0,0-50
17629,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,,,101.0,1.0,101-200
22493,city_145,0.555,Not specified,No relevent experience,Full time course,Graduate,STEM,2.0,,,64.0,1.0,51-100
3588,city_28,0.939,Not specified,Has relevent experience,no_enrollment,,,18.0,S,Pvt Ltd,47.0,1.0,0-50
16269,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,L,Pvt Ltd,15.0,0.0,0-50
25295,city_16,0.91,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Funded Startup,11.0,0.0,0-50
18997,city_136,0.897,Not specified,No relevent experience,,,,4.0,,,22.0,0.0,0-50
17843,city_65,0.802,Not specified,Has relevent experience,no_enrollment,Masters,STEM,9.0,M,Pvt Ltd,2.0,0.0,0-50
22458,city_46,0.762,Male,No relevent experience,,High School,,2.0,,,69.0,0.0,51-100
10767,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,5.0,M,Funded Startup,31.0,0.0,0-50
30728,city_73,0.754,Male,Has relevent experience,Part time course,Masters,STEM,11.0,M,Public Sector,2.0,1.0,0-50
29910,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,Other,17.0,M,Public Sector,24.0,0.0,0-50
1565,city_103,0.92,Male,No relevent experience,Full time course,High School,,6.0,,NGO,56.0,0.0,51-100
32810,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Pvt Ltd,14.0,1.0,0-50
25531,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Funded Startup,22.0,0.0,0-50
15015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,120.0,0.0,101-200
8479,city_36,0.893,Male,No relevent experience,no_enrollment,Primary School,,4.0,,,17.0,0.0,0-50
16254,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,L,,58.0,0.0,51-100
28182,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Public Sector,22.0,0.0,0-50
17672,city_67,0.855,Male,No relevent experience,no_enrollment,Masters,Business Degree,15.0,,,23.0,0.0,0-50
8131,city_103,0.92,Not specified,Has relevent experience,Part time course,Graduate,STEM,4.0,L,Pvt Ltd,100.0,0.0,51-100
30707,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,314.0,0.0,201-350
13067,city_114,0.926,Not specified,No relevent experience,Full time course,Graduate,STEM,5.0,M,Pvt Ltd,7.0,1.0,0-50
26100,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,Pvt Ltd,45.0,0.0,0-50
13090,city_67,0.855,Male,No relevent experience,,High School,,4.0,,,63.0,0.0,51-100
28955,city_103,0.92,Male,No relevent experience,Part time course,Graduate,Humanities,0.0,M,Pvt Ltd,13.0,1.0,0-50
21981,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,3.0,0.0,0-50
16645,city_16,0.91,Male,Has relevent experience,no_enrollment,,,7.0,,,7.0,0.0,0-50
29531,city_114,0.926,Female,No relevent experience,Part time course,Graduate,STEM,1.0,L,Pvt Ltd,33.0,0.0,0-50
27242,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,20.0,,,46.0,0.0,0-50
26574,city_101,0.5579999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3.0,,,24.0,0.0,0-50
12342,city_143,0.74,Not specified,No relevent experience,Full time course,,,0.0,S,Pvt Ltd,80.0,0.0,51-100
11573,city_67,0.855,Male,Has relevent experience,no_enrollment,Phd,STEM,20.0,L,Pvt Ltd,153.0,0.0,101-200
13686,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,8.0,M,Pvt Ltd,22.0,0.0,0-50
5701,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,15.0,M,Pvt Ltd,12.0,0.0,0-50
30025,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,M,Pvt Ltd,82.0,0.0,51-100
15654,city_114,0.926,Female,No relevent experience,no_enrollment,Masters,STEM,13.0,M,Public Sector,44.0,0.0,0-50
1455,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,5.0,0.0,0-50
17528,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,M,NGO,39.0,0.0,0-50
9685,city_55,0.7390000000000001,Not specified,Has relevent experience,no_enrollment,Masters,STEM,19.0,,,13.0,1.0,0-50
10886,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12.0,L,Pvt Ltd,54.0,0.0,51-100
16848,city_90,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,2.0,,,144.0,1.0,101-200
14910,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,14.0,L,Pvt Ltd,,0.0,
8963,city_103,0.92,Female,Has relevent experience,no_enrollment,High School,,12.0,,NGO,16.0,0.0,0-50
22987,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Pvt Ltd,52.0,0.0,51-100
18186,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,4.0,S,,53.0,0.0,51-100
15116,city_55,0.7390000000000001,Not specified,No relevent experience,Full time course,Graduate,STEM,7.0,,,83.0,1.0,51-100
3336,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10.0,M,NGO,22.0,0.0,0-50
29638,city_40,0.7759999999999999,Not specified,Has relevent experience,Full time course,Masters,STEM,8.0,S,Pvt Ltd,24.0,0.0,0-50
29342,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,Humanities,20.0,,Pvt Ltd,130.0,0.0,101-200
22943,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,32.0,0.0,0-50
19705,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Early Stage Startup,53.0,1.0,51-100
7985,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,M,Pvt Ltd,57.0,0.0,51-100
4298,city_83,0.923,Male,No relevent experience,Part time course,Graduate,STEM,9.0,,,4.0,1.0,0-50
22301,city_114,0.926,Not specified,No relevent experience,Full time course,Graduate,Arts,6.0,,,25.0,0.0,0-50
2188,city_123,0.738,Female,Has relevent experience,no_enrollment,Graduate,STEM,7.0,S,Early Stage Startup,7.0,0.0,0-50
5982,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,98.0,0.0,51-100
18962,city_16,0.91,Male,Has relevent experience,Full time course,Masters,Humanities,5.0,M,Pvt Ltd,14.0,0.0,0-50
1512,city_103,0.92,Not specified,No relevent experience,no_enrollment,Graduate,Humanities,20.0,L,Pvt Ltd,156.0,0.0,101-200
8881,city_103,0.92,Not specified,Has relevent experience,no_enrollment,High School,,20.0,,,33.0,0.0,0-50
7293,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,,,49.0,1.0,0-50
26381,city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,10.0,,,12.0,0.0,0-50
6421,city_16,0.91,Male,Has relevent experience,no_enrollment,,,7.0,,,45.0,0.0,0-50
3064,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,8.0,M,Pvt Ltd,308.0,0.0,201-350
18377,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,4.0,,Pvt Ltd,2.0,1.0,0-50
2443,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,S,Pvt Ltd,59.0,0.0,51-100
6924,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,STEM,1.0,S,Other,51.0,1.0,51-100
29714,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,S,Early Stage Startup,76.0,0.0,51-100
1071,city_103,0.92,Not specified,No relevent experience,Full time course,High School,,3.0,S,,3.0,0.0,0-50
3411,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,S,Funded Startup,11.0,0.0,0-50
3959,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Pvt Ltd,92.0,0.0,51-100
22405,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,M,Pvt Ltd,60.0,0.0,51-100
2356,city_105,0.794,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,4.0,,,5.0,0.0,0-50
18337,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,Other,10.0,M,Pvt Ltd,40.0,0.0,0-50
18452,city_141,0.763,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,12.0,S,Pvt Ltd,97.0,0.0,51-100
10224,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Masters,STEM,9.0,L,Pvt Ltd,23.0,0.0,0-50
15884,city_64,0.6659999999999999,Male,No relevent experience,no_enrollment,Graduate,Business Degree,17.0,M,Pvt Ltd,,0.0,
26273,city_103,0.92,Female,No relevent experience,Full time course,Graduate,No Major,10.0,,,4.0,0.0,0-50
9842,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,43.0,0.0,0-50
2628,city_78,0.579,Male,Has relevent experience,no_enrollment,High School,,8.0,,,20.0,0.0,0-50
20871,city_72,0.795,Male,Has relevent experience,Part time course,Graduate,STEM,9.0,M,Pvt Ltd,52.0,0.0,51-100
25204,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,L,Pvt Ltd,86.0,0.0,51-100
81,city_97,0.925,Male,No relevent experience,Full time course,Primary School,,5.0,,Pvt Ltd,46.0,0.0,0-50
27899,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Humanities,16.0,L,Pvt Ltd,18.0,0.0,0-50
17470,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,M,Pvt Ltd,28.0,0.0,0-50
9114,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,8.0,0.0,0-50
21575,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,S,Pvt Ltd,62.0,0.0,51-100
28002,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,M,NGO,68.0,1.0,51-100
17009,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Masters,STEM,20.0,L,Pvt Ltd,43.0,0.0,0-50
13035,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,S,Pvt Ltd,34.0,0.0,0-50
16123,city_160,0.92,Not specified,Has relevent experience,no_enrollment,Masters,STEM,8.0,L,Pvt Ltd,33.0,0.0,0-50
2382,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,M,Pvt Ltd,48.0,0.0,0-50
27004,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,70.0,1.0,51-100
28686,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,,Pvt Ltd,40.0,0.0,0-50
7500,city_45,0.89,Not specified,No relevent experience,no_enrollment,Graduate,No Major,11.0,,,37.0,1.0,0-50
24765,city_100,0.887,Not specified,No relevent experience,Full time course,High School,,4.0,,,210.0,0.0,201-350
29011,city_141,0.763,Female,Has relevent experience,no_enrollment,Masters,STEM,9.0,M,Pvt Ltd,58.0,0.0,51-100
7734,city_19,0.682,Not specified,Has relevent experience,no_enrollment,Graduate,Other,6.0,S,Pvt Ltd,202.0,0.0,201-350
9659,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,5.0,S,Funded Startup,194.0,0.0,101-200
4731,city_36,0.893,Male,No relevent experience,no_enrollment,High School,,5.0,,,43.0,0.0,0-50
5496,city_61,0.913,Not specified,Has relevent experience,no_enrollment,Phd,STEM,20.0,M,,74.0,0.0,51-100
13580,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Pvt Ltd,107.0,0.0,101-200
12315,city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,6.0,L,Pvt Ltd,40.0,0.0,0-50
19637,city_21,0.624,Not specified,No relevent experience,no_enrollment,Graduate,STEM,0.0,,,111.0,1.0,101-200
26549,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5.0,,Public Sector,164.0,0.0,101-200
4146,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,2.0,,,41.0,0.0,0-50
23346,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Primary School,,3.0,,,103.0,0.0,101-200
15524,city_114,0.926,Not specified,No relevent experience,no_enrollment,Masters,STEM,8.0,L,Pvt Ltd,18.0,0.0,0-50
5897,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,78.0,0.0,51-100
12271,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,M,Funded Startup,28.0,0.0,0-50
15349,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,52.0,0.0,51-100
18027,city_11,0.55,Not specified,No relevent experience,Full time course,Graduate,STEM,2.0,,,12.0,1.0,0-50
13299,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Masters,STEM,5.0,M,Pvt Ltd,17.0,1.0,0-50
24538,city_114,0.926,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,15.0,0.0,0-50
14434,city_101,0.5579999999999999,Not specified,No relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,27.0,0.0,0-50
3034,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,Pvt Ltd,7.0,0.0,0-50
10254,city_160,0.92,Not specified,No relevent experience,no_enrollment,High School,,6.0,S,Pvt Ltd,70.0,0.0,51-100
20097,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,107.0,1.0,101-200
17232,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,S,Early Stage Startup,3.0,1.0,0-50
7231,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,6.0,,,140.0,0.0,101-200
7946,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,6.0,0.0,0-50
29862,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,S,NGO,,0.0,
22485,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,Pvt Ltd,46.0,0.0,0-50
3033,city_67,0.855,Not specified,Has relevent experience,Full time course,Masters,STEM,12.0,,,91.0,0.0,51-100
18016,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,Pvt Ltd,6.0,0.0,0-50
22666,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7.0,S,Pvt Ltd,8.0,0.0,0-50
19643,city_90,0.698,Male,Has relevent experience,Part time course,High School,,6.0,,,58.0,1.0,51-100
1865,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8.0,M,Pvt Ltd,92.0,0.0,51-100
29089,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,M,Pvt Ltd,24.0,1.0,0-50
30880,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,L,Pvt Ltd,7.0,0.0,0-50
29162,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,12.0,,,91.0,1.0,51-100
3633,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,11.0,L,Pvt Ltd,174.0,0.0,101-200
27492,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,S,Pvt Ltd,202.0,0.0,201-350
15785,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,14.0,S,Pvt Ltd,112.0,1.0,101-200
29836,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,18.0,0.0,0-50
4714,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,,,53.0,0.0,51-100
13961,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,,53.0,0.0,51-100
25210,city_114,0.926,Not specified,No relevent experience,Part time course,High School,,4.0,L,Pvt Ltd,5.0,0.0,0-50
23909,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,S,Pvt Ltd,7.0,0.0,0-50
32773,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15.0,M,Funded Startup,182.0,0.0,101-200
12254,city_75,0.939,Not specified,Has relevent experience,no_enrollment,High School,,10.0,L,Pvt Ltd,33.0,0.0,0-50
24237,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,,56.0,0.0,51-100
3623,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,56.0,0.0,51-100
28551,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,20.0,,,58.0,1.0,51-100
10527,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,2.0,S,Public Sector,138.0,0.0,101-200
32357,city_70,0.698,Female,No relevent experience,Full time course,Primary School,,0.0,,Pvt Ltd,37.0,1.0,0-50
10377,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Masters,STEM,18.0,,,170.0,1.0,101-200
24972,city_100,0.887,Not specified,No relevent experience,no_enrollment,High School,,2.0,,,214.0,0.0,201-350
24921,city_28,0.939,Male,Has relevent experience,no_enrollment,,,16.0,M,Pvt Ltd,63.0,0.0,51-100
29875,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,6.0,,,36.0,0.0,0-50
32762,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17.0,,,117.0,1.0,101-200
13507,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,13.0,0.0,0-50
19095,city_50,0.8959999999999999,Not specified,Has relevent experience,no_enrollment,High School,,3.0,S,Funded Startup,28.0,0.0,0-50
32452,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,,,68.0,0.0,51-100
27962,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5.0,M,Funded Startup,26.0,0.0,0-50
14819,city_26,0.698,Male,Has relevent experience,no_enrollment,High School,,4.0,M,Pvt Ltd,45.0,1.0,0-50
